date,R,M,CRM,CPI,IP,PC,OP,Q,Interv
2007-12-01,2.05,17.0655766297396,12633,4.5259438762458,4.3873374398964,4.574909680195665,4.744476464645305,-4.618974466964488,-197.91202490199055
2008-01-01,2.09,17.0781340849404,64842,4.52147287902291,4.40384627051,4.622555767060284,4.770871070210873,-4.600358628990869,907.1935537735008
2008-02-01,2.08,17.0832750884063,140824,4.53291779566041,4.36886874599322,4.69760977028434,4.817306702744673,-4.629374874684909,3048.815982938635
2008-03-01,2.08,17.0890427135831,190015,4.53241066413342,4.39034198147022,4.760544555152022,4.892482271147239,-4.61690110886379,4635.496527803751
2008-04-01,2.11,17.0935613197348,115304,4.534443068135,4.37520507472199,4.783315381732523,4.959237995952088,-4.6349231441374394,3053.9205343522954
2008-05-01,2.1,17.0968198202989,27624,4.53127881771376,4.36585007025068,4.784558613091514,5.07116233748076,-4.632493481636982,206.91827785959106
2008-06-01,2.11,17.0908817867481,-920,4.54644039521462,4.3482368420363,4.794913077915824,5.148485428176951,-4.660321030452939,-719.3650666430374
2008-07-01,2.17,17.0967891005509,10783,4.5508391158735,4.32986348065852,4.795448475008755,5.155787626307071,-4.655482999861681,-302.80038854874476
2008-08-01,2.16,17.1013847754815,-151003,4.55096944063306,4.36178052844941,4.727846156465791,5.00590560096217,-4.658521361485086,-4123.262147645503
2008-09-01,2.09,17.108849501995,6762,4.54514805544827,4.32472359372134,4.66034502043726,4.885886443039695,-4.642369626977198,-451.6020423574461
2008-10-01,1.93,17.1223200255687,162614,4.55358260163708,4.23697856373111,4.479150895809565,4.614347455685043,-4.661739537475985,4748.187065404784
2008-11-01,1.41,17.1289625175595,63521,4.54801013525175,4.08535536455675,4.365151743299273,4.382226640017915,-4.657857508267098,1511.6345206586084
2008-12-01,0.87,17.1356384272789,183766,4.53848461143556,3.9964714458474,4.301910528895603,4.165973503867039,-4.612245099660053,5240.255475641109
2009-01-01,0.23,17.1426862624848,202719,4.53607274223547,3.84667822266899,4.349818897484344,4.1829140978875,-4.604469940873698,5712.247618095279
2009-02-01,0.14,17.1482945372629,63851,4.5183089003396,4.08671383532992,4.341726367716958,4.105135273582862,-4.584559232083967,1094.0165602984325
2009-03-01,0.14,17.1574823315118,136134,4.53054939262791,4.07750586841921,4.3396990311904355,4.162317428490729,-4.595523808936286,3252.19251422851
2009-04-01,0.13,17.1624682313608,160817,4.52971143082462,4.14122452808203,4.371419063003484,4.194421052485367,-4.6063694665635735,3451.3567032955675
2009-05-01,0.1,17.1729839618388,161917,4.53079293412099,4.17395480096948,4.417073553280841,4.3165786459949,-4.607766811835357,3558.321266532675
2009-06-01,0.1,17.1743482781125,107900,4.52636999877891,4.23422079929856,4.434480346311779,4.464967720816681,-4.599856091164322,2100.052706728566
2009-07-01,0.1,17.1781364737766,118800,4.52743642806091,4.24943315583856,4.415004942821564,4.395255010459947,-4.591780948869075,2249.183847120007
2009-08-01,0.1,17.1792597972664,98369,4.54351873309467,4.28305731843169,4.4815421162083755,4.480521518311058,-4.6017643928532586,1663.2582836928286
2009-09-01,0.1,17.183557973505,202186,4.53681111264038,4.34365832546839,4.456230081917829,4.436167850741037,-4.585273554273635,4547.069106329869
2009-10-01,0.1,17.1875882893345,221026,4.53488668659214,4.34802684213108,4.478429454014158,4.526416481239864,-4.583946549536464,5671.367567830845
2009-11-01,0.1,17.1898054263299,166010,4.53139538658645,4.38609608636066,4.511808200210647,4.566220651718303,-4.568194949863196,3892.40626565397
2009-12-01,0.11,17.1919546675103,187759,4.53586133418824,4.41922071132831,4.538466512570912,4.562927316317928,-4.572853584511548,4597.187566437592
2010-01-01,0.11,17.1904757882321,177132,4.53861283613713,4.4144985934287,4.56666171605773,4.604320490428832,-4.591983624183916,3982.303456640588
